"Block_Nr","Block_Name","Task_Nr","Task_Name","Trial_Nr","Trial_Id","age_input","area_01","area_02","area_03","area_04","area_05","area_06","area_07","area_08","area_09","area_10_","area_11_","area_12_","area_13_","area_14_","aud_tend_unix","aud_ts","aud_ts_unix","av_cond","condi_1","condi_2","condi_3","condi3","Condition_Id","consent","consent_copy","copy_of_condi","copy_of_condi2","correspondence_","country_current","country_home","enjoy_","Frame Time ","frame_end_unix","frame_rt","gender","interestingness_","Modality_Preference","mood congruency_","move_","Name Audio ","Name Audio _copy_4b49","Name Audio _copy_93a7","Name Audio _copy_bd6f","Name Audio _copy_c958","Name Audio _copy_c96c","Normal Vision ","Normal Vision/Hearing ","Ollen","overall_enjoy","prev_exposure","realWorldLikelihood","completed","crowdsourcing_code","crowdsourcing_subj_id","displayedLanguage","end_time","exp_subject_id","group_name","pixelDensityPerMM","rec_session_id","Screen_Height","Screen_Width","session_name","session_nr","start_time","subj_counter_global","subj_counter_per_group","subject_code","time_delay_offset","time_measure_std","unlocked"
2,"Stimulus_set1",1,"task_1","15","10","","","","","","","","","","","","","","","","","","","","AV-I","","","","3","","","","","88","","","55","29289","","","","72","","20","70","","","","","","","","","","","","","yes","","","","2022-02-18T11:06:27.000Z",375469,"group_1","",419809,"1080","1920","session_1",1,"2022-02-18T10:25:12.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","16","12","","","","","","","","","","","","","","","","","","","","AV-I","","","","3","","","","","82","","","90","30288","","","","59","","70","60","","","","","","","","","","","","","yes","","","","2022-02-18T11:06:27.000Z",375469,"group_1","",419809,"1080","1920","session_1",1,"2022-02-18T10:25:12.000Z","","","","not measured","",true
1,"Introduction",2,"Instructions","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","yes","","","","2022-02-18T11:06:27.000Z",375469,"group_1","",419809,"1080","1920","session_1",1,"2022-02-18T10:25:12.000Z","","","","not measured","",true
1,"Introduction",1,"Overview_&_Consent","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","true","false","","","","","","","","","","","","","","","","","","","","","","false","","","","","yes","","","","2022-02-18T11:06:27.000Z",375469,"group_1","",419809,"1080","1920","session_1",1,"2022-02-18T10:25:12.000Z","","","","not measured","",true
3,"End ",4,"thank_you_&_end","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-18T10:42:51.000Z",375473,"group_1","",419813,"768","1024","session_1",1,"2022-02-18T10:27:45.000Z","","","","not measured","",true
3,"End ",3,"end_Qs","1","1","30","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","South Africa","South Africa","","","","","0","","option_2","","","","","","","","","","","option_2","90","option_1","70","yes","","","","2022-02-18T10:42:51.000Z",375473,"group_1","",419813,"768","1024","session_1",1,"2022-02-18T10:27:45.000Z","","","","not measured","",true
3,"End ",2,"AReA","1","1","","3","5","5","4","3","4","1","1","5","1","2","2","2","4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-18T10:42:51.000Z",375473,"group_1","",419813,"768","1024","session_1",1,"2022-02-18T10:27:45.000Z","","","","not measured","",true
3,"End ",1,"end_instructions","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-18T10:42:51.000Z",375473,"group_1","",419813,"768","1024","session_1",1,"2022-02-18T10:27:45.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","1","7","","","","","","","","","","","","","","","","","","","","V","","","","2","","","","","0","","","73","6859","","","","100","","79","49","","","","","","","","","","","","","yes","","","","2022-02-18T10:42:51.000Z",375473,"group_1","",419813,"768","1024","session_1",1,"2022-02-18T10:27:45.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","2","12","","","","","","","","","","","","","","","","","","","","AV-I","","","","3","","","","","78","","","83","9966","","","","100","","62","67","","","","","","","","","","","","","yes","","","","2022-02-18T10:42:51.000Z",375473,"group_1","",419813,"768","1024","session_1",1,"2022-02-18T10:27:45.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","3","15","","","","","","","","","","","","","","","","","","","","AV-R","","","","4","","","","","8","","","63","4664","","","","83","","42","34","","","","","","","","","","","","","yes","","","","2022-02-18T10:42:51.000Z",375473,"group_1","",419813,"768","1024","session_1",1,"2022-02-18T10:27:45.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","4","6","","","","","","","","","","","","","","","","","","","","V","","","","2","","","","","0","","","81","4009","","","","87","","67","64","","","","","","","","","","","","","yes","","","","2022-02-18T10:42:51.000Z",375473,"group_1","",419813,"768","1024","session_1",1,"2022-02-18T10:27:45.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","5","10","","","","","","","","","","","","","","","","","","","","AV-I","","","","3","","","","","61","","","78","6846","","","","89","","37","19","","","","","","","","","","","","","yes","","","","2022-02-18T10:42:51.000Z",375473,"group_1","",419813,"768","1024","session_1",1,"2022-02-18T10:27:45.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","6","13","","","","","","","","","","","","","","","","","","","","AV-R","","","","4","","","","","13","","","62","4498","","","","81","","33","23","","","","","","","","","","","","","yes","","","","2022-02-18T10:42:51.000Z",375473,"group_1","",419813,"768","1024","session_1",1,"2022-02-18T10:27:45.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","7","16","","","","","","","","","","","","","","","","","","","","AV-R","","","","4","","","","","91","","","43","4048","","","","81","","17","15","","","","","","","","","","","","","yes","","","","2022-02-18T10:42:51.000Z",375473,"group_1","",419813,"768","1024","session_1",1,"2022-02-18T10:27:45.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","8","2","","","","","","","","","","","","","","","","","","","","A","","","","1","","","","","0","","","6","7805","","","","1","","16","7","","","","","","","","","","","","","yes","","","","2022-02-18T10:42:51.000Z",375473,"group_1","",419813,"768","1024","session_1",1,"2022-02-18T10:27:45.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","9","5","","","","","","","","","","","","","","","","","","","","V","","","","2","","","","","0","","","100","4585","","","","100","","89","85","","","","","","","","","","","","","yes","","","","2022-02-18T10:42:51.000Z",375473,"group_1","",419813,"768","1024","session_1",1,"2022-02-18T10:27:45.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","10","4","","","","","","","","","","","","","","","","","","","","A","","","","1","","","","","0","","","88","4626","","","","71","","68","62","","","","","","","","","","","","","yes","","","","2022-02-18T10:42:51.000Z",375473,"group_1","",419813,"768","1024","session_1",1,"2022-02-18T10:27:45.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","11","3","","","","","","","","","","","","","","","","","","","","A","","","","1","","","","","0","","","15","5818","","","","10","","25","3","","","","","","","","","","","","","yes","","","","2022-02-18T10:42:51.000Z",375473,"group_1","",419813,"768","1024","session_1",1,"2022-02-18T10:27:45.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","12","8","","","","","","","","","","","","","","","","","","","","V","","","","2","","","","","0","","","7","6241","","","","69","","5","1","","","","","","","","","","","","","yes","","","","2022-02-18T10:42:51.000Z",375473,"group_1","",419813,"768","1024","session_1",1,"2022-02-18T10:27:45.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","13","9","","","","","","","","","","","","","","","","","","","","AV-I","","","","3","","","","","68","","","36","3135","","","","60","","49","33","","","","","","","","","","","","","yes","","","","2022-02-18T10:42:51.000Z",375473,"group_1","",419813,"768","1024","session_1",1,"2022-02-18T10:27:45.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","14","11","","","","","","","","","","","","","","","","","","","","AV-I","","","","3","","","","","50","","","61","6644","","","","76","","59","32","","","","","","","","","","","","","yes","","","","2022-02-18T10:42:51.000Z",375473,"group_1","",419813,"768","1024","session_1",1,"2022-02-18T10:27:45.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","15","1","","","","","","","","","","","","","","","","","","","","A","","","","1","","","","","0","","","71","5245","","","","76","","53","47","","","","","","","","","","","","","yes","","","","2022-02-18T10:42:51.000Z",375473,"group_1","",419813,"768","1024","session_1",1,"2022-02-18T10:27:45.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","16","14","","","","","","","","","","","","","","","","","","","","AV-R","","","","4","","","","","70","","","79","5246","","","","84","","63","61","","","","","","","","","","","","","yes","","","","2022-02-18T10:42:51.000Z",375473,"group_1","",419813,"768","1024","session_1",1,"2022-02-18T10:27:45.000Z","","","","not measured","",true
1,"Introduction",2,"Instructions","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","yes","","","","2022-02-18T10:42:51.000Z",375473,"group_1","",419813,"768","1024","session_1",1,"2022-02-18T10:27:45.000Z","","","","not measured","",true
1,"Introduction",1,"Overview_&_Consent","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","true","false","","","","","","","","","","","","","","","","","","","","","","false","","","","","yes","","","","2022-02-18T10:42:51.000Z",375473,"group_1","",419813,"768","1024","session_1",1,"2022-02-18T10:27:45.000Z","","","","not measured","",true
3,"End ",4,"thank_you_&_end","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-18T10:52:44.000Z",375471,"group_3","",419811,"1080","1920","session_3",1,"2022-02-18T10:28:26.000Z","","","","not measured","",true
3,"End ",3,"end_Qs","1","1","23","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","Poland","Poland","","","","","1","","option_2","","","","","","","","","","","option_1","100","option_1","60","yes","","","","2022-02-18T10:52:44.000Z",375471,"group_3","",419811,"1080","1920","session_3",1,"2022-02-18T10:28:26.000Z","","","","not measured","",true
3,"End ",2,"AReA","1","1","","2","5","5","4","1","4","1","1","4","5","1","3","4","5","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-18T10:52:44.000Z",375471,"group_3","",419811,"1080","1920","session_3",1,"2022-02-18T10:28:26.000Z","","","","not measured","",true
3,"End ",1,"end_instructions","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-18T10:52:44.000Z",375471,"group_3","",419811,"1080","1920","session_3",1,"2022-02-18T10:28:26.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","1","10","","","","","","","","","","","","","","","","","","","","","","AVI","","3","","","","","90","","","60","23913","","","","80","","5","20","","","","","","","","","","","","","yes","","","","2022-02-18T10:52:44.000Z",375471,"group_3","",419811,"1080","1920","session_3",1,"2022-02-18T10:28:26.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","2","9","","","","","","","","","","","","","","","","","","","","","","AVI","","3","","","","","60","","","50","23187","","","","45","","10","10","","","","","","","","","","","","","yes","","","","2022-02-18T10:52:44.000Z",375471,"group_3","",419811,"1080","1920","session_3",1,"2022-02-18T10:28:26.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","3","15","","","","","","","","","","","","","","","","","","","","","","AVR","","4","","","","","25","","","15","13166","","","","10","","0","5","","","","","","","","","","","","","yes","","","","2022-02-18T10:52:44.000Z",375471,"group_3","",419811,"1080","1920","session_3",1,"2022-02-18T10:28:26.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","4","5","","","","","","","","","","","","","","","","","","","","","","V","","2","","","","","0","","","20","17183","","","","35","","5","30","","","","","","","","","","","","","yes","","","","2022-02-18T10:52:44.000Z",375471,"group_3","",419811,"1080","1920","session_3",1,"2022-02-18T10:28:26.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","5","1","","","","","","","","","","","","","","","","","","","","","","A","","1","","","","","0","","","100","20439","","","","100","","60","90","","","","","","","","","","","","","yes","","","","2022-02-18T10:52:44.000Z",375471,"group_3","",419811,"1080","1920","session_3",1,"2022-02-18T10:28:26.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","6","4","","","","","","","","","","","","","","","","","","","","","","A","","1","","","","","0","","","100","75235","","","","100","","75","90","","","","","","","","","","","","","yes","","","","2022-02-18T10:52:44.000Z",375471,"group_3","",419811,"1080","1920","session_3",1,"2022-02-18T10:28:26.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","7","16","","","","","","","","","","","","","","","","","","","","","","AVR","","4","","","","","100","","","10","12944","","","","15","","0","5","","","","","","","","","","","","","yes","","","","2022-02-18T10:52:44.000Z",375471,"group_3","",419811,"1080","1920","session_3",1,"2022-02-18T10:28:26.000Z","","","","not measured","",true
